R,R_ERR_MIN,R_ERR_MAX,VROT_DATA,VROT_DATA_ERR_MIN,VROT_DATA_ERR_MAX,VROT_GR,VROT_DARK,VROT_TOTAL,VROT_CONFORMAL,VROT_BULGE
8.98,8.66,9.3,159.935,151.919,167.951,202.31489121219641,116.34348273891298,233.38192128359603,190.06844574627988,54.214291413362346
8.98,8.66,9.3,159.935,151.919,167.951,202.31489121219641,116.34348273891298,233.38192128359603,190.06844574627988,54.214291413362346
9.12,8.8,9.44,193,186.5,199.5,201.29409279767572,117.16181514433768,232.90814224314968,189.3000961146008,53.79656362656657
9.164,8.744,9.583,173.001,161.723,184.279,200.9737269874643,117.41542068618882,232.75914580129077,189.0606739570914,53.667258905577505
9.164,8.744,9.583,173.001,161.723,184.279,200.9737269874643,117.41542068618882,232.75914580129077,189.0606739570914,53.667258905577505
9.194,7.758,10.631,201.865,165.887,237.844,200.75544583052795,117.58736476479277,232.65755389185725,188.89801402898422,53.57962929467153
9.194,7.758,10.631,201.865,165.887,237.844,200.75544583052795,117.58736476479277,232.65755389185725,188.89801402898422,53.57962929467153
9.207,8.972,9.442,177.061,170.812,183.31,200.66089758350594,117.66163135257362,232.61353209039063,188.82767646632317,53.54178954089114
9.207,8.972,9.442,177.061,170.812,183.31,200.66089758350594,117.66163135257362,232.61353209039063,188.82767646632317,53.54178954089114
9.291,8.839,9.743,174.977,163.614,186.339,200.050608339259,118.13800303278104,232.32914939258268,188.3753866320722,53.29920413339947
9.291,8.839,9.743,174.977,163.614,186.339,200.050608339259,118.13800303278104,232.32914939258268,188.3753866320722,53.29920413339947
9.34,9.34,9.34,160,157.98,162.01,199.69516230083573,118.41311077056523,232.16335337154158,188.1133415617883,53.15920973427568
9.346,8.622,10.07,162.471,144.369,180.574,199.65166861058864,118.44665818927092,232.14305851176832,188.08134657059406,53.14214326380507
9.346,8.622,10.07,162.471,144.369,180.574,199.65166861058864,118.44665818927092,232.14305851176832,188.08134657059406,53.14214326380507
9.383,8.893,9.872,191.772,179.462,204.082,199.38361038365295,118.65286676154851,232.01794516880392,187.88449302128646,53.03726201471376
9.383,8.893,9.872,191.772,179.462,204.082,199.38361038365295,118.65286676154851,232.01794516880392,187.88449302128646,53.03726201471376
9.396,8.847,9.946,164.06,150.271,177.849,199.2894918577108,118.72504687284335,231.97400354320618,187.81551276843567,53.000558999687975
9.396,8.847,9.946,164.06,150.271,177.849,199.2894918577108,118.72504687284335,231.97400354320618,187.81551276843567,53.000558999687975
9.41,8.857,9.963,169.446,155.599,183.294,199.18817179855864,118.80262206220765,231.92669271411572,187.74133436865915,52.96111776603247
9.41,8.857,9.963,169.446,155.599,183.294,199.18817179855864,118.80262206220765,231.92669271411572,187.74133436865915,52.96111776603247
9.44,9.44,9.44,174.33,169.27,179.38,198.97119462999885,118.96830762300371,231.82535346931002,187.5827601086014,52.87689648120483
9.447,8.809,10.084,179.11,163.166,195.055,198.9205941286,119.00686062850943,231.80171622558942,187.54583428548875,52.857302596020396
9.447,9.085,9.809,169.068,159.98,178.156,198.9205941286,119.00686062850943,231.80171622558942,187.54583428548875,52.857302596020396
9.447,8.809,10.084,179.11,163.166,195.055,198.9205941286,119.00686062850943,231.80171622558942,187.54583428548875,52.857302596020396
9.447,9.085,9.809,169.068,159.98,178.156,198.9205941286,119.00686062850943,231.80171622558942,187.54583428548875,52.857302596020396
9.45,9.45,9.45,235.58,227.14000000000001,244.02,198.89891143715678,119.02337098935405,231.79158701850105,187.53001763565786,52.848911882006746
9.453,9.269,9.638,199.12,194.499,203.741,198.87723069839817,119.03987394318334,231.78145844452885,187.51420621424845,52.840525162620146
9.453,9.269,9.638,199.12,194.499,203.741,198.87723069839817,119.03987394318334,231.78145844452885,187.51420621424845,52.840525162620146
9.498,8.978,10.018,212.639,199.633,225.645,198.55225862706445,119.28653244236109,231.62960999844375,187.2776653997958,52.71520158077348
9.498,8.978,10.018,212.639,199.633,225.645,198.55225862706445,119.28653244236109,231.62960999844375,187.2776653997958,52.71520158077348
9.5,9.5,9.5,146.01,139.96,152.06,198.53782602363856,119.29745662230007,231.62286484443229,187.26718004397677,52.70965232010431
9.52,8.967,10.073,190.702,176.879,204.525,198.39355083607938,119.40651938943697,231.5554315623972,187.16245633953423,52.65425592821496
9.52,8.967,10.073,190.702,176.879,204.525,198.39355083607938,119.40651938943697,231.5554315623972,187.16245633953423,52.65425592821496
9.572,9.413,9.732,163.145,154.799,171.491,198.01887936316535,119.68856670752638,231.3802705174878,186.89128701980604,52.51103873084929
9.572,9.413,9.732,163.145,154.799,171.491,198.01887936316535,119.68856670752638,231.3802705174878,186.89128701980604,52.51103873084929
9.577,9.396,9.758,188.017,183.463,192.57,197.98288794759108,119.71557184410443,231.36344149849893,186.86529829157172,52.49732935048074
9.577,9.396,9.758,188.017,183.463,192.57,197.98288794759108,119.71557184410443,231.36344149849893,186.86529829157172,52.49732935048074
9.585,8.828,10.342,167.46,148.506,186.415,197.92531461062578,119.75873835338702,231.3365201945214,186.82374760654054,52.475416658573174
9.585,8.828,10.342,167.46,148.506,186.415,197.92531461062578,119.75873835338702,231.3365201945214,186.82374760654054,52.475416658573174
9.61,9.61,9.61,144.07,137.98,150.16,197.74550172065344,119.8933036675855,231.25243288467433,186.69415063835322,52.40711594414181
9.618,8.997,10.238,192.827,176.993,208.661,197.6879952311913,119.9362592484022,231.22553868685753,186.65275953246356,52.38531597816359
9.618,8.997,10.238,192.827,176.993,208.661,197.6879952311913,119.9362592484022,231.22553868685753,186.65275953246356,52.38531597816359
9.669,9.419,9.92,220.832,213.886,227.779,197.32178446499472,120.20890738413155,231.05425345346177,186.3898083230124,52.24697781485576
9.669,9.419,9.92,220.832,213.886,227.779,197.32178446499472,120.20890738413155,231.05425345346177,186.3898083230124,52.24697781485576
9.834,8.92,10.748,184.67,161.761,207.579,196.1419366074511,121.07707471189006,230.50231520943552,185.55012887144989,51.80681009107925
9.834,8.92,10.748,184.67,161.761,207.579,196.1419366074511,121.07707471189006,230.50231520943552,185.55012887144989,51.80681009107925
9.869,9.142,10.596,187.174,168.994,205.353,195.89270077061317,121.25854086465195,230.38572861145167,185.37422205461846,51.71486314336757
9.869,9.142,10.596,187.174,168.994,205.353,195.89270077061317,121.25854086465195,230.38572861145167,185.37422205461846,51.71486314336757
10.15,10.15,10.15,197.75,185.9,209.6,193.90620940414908,122.6823938772349,229.45715899255512,183.9907335926198,50.9939827931153
10.15,10.15,10.15,174.85,163.07,186.63,193.90620940414908,122.6823938772349,229.45715899255512,183.9907335926198,50.9939827931153
10.242,9.389,11.095,198.292,176.909,219.675,193.2618501478389,123.13612882059681,229.15638534304114,183.54912444203555,50.76443634844146
10.242,9.389,11.095,198.292,176.909,219.675,193.2618501478389,123.13612882059681,229.15638534304114,183.54912444203555,50.76443634844146
10.25,10.25,10.25,142.04,136.02,148.07,193.2059676362557,123.17530128735591,229.13031396454898,183.51099241361487,50.74462196972082
10.26,10.26,10.26,184.31,170.77,197.85,193.13614846410664,123.22420371081276,229.0977438206525,183.46338808974943,50.719886593174515
10.32,10.32,10.32,152.17,145.16,159.18,192.7180340718501,123.51615201907211,228.9027751385232,183.17918246704681,50.57223013257856
10.36,10.36,10.36,168.29,163.13,173.44,192.44006425795976,123.70939781877337,228.77323584783954,182.9910695090666,50.474505925065465
10.38,10.38,10.38,135.12,124.85,145.39,192.30131466909756,123.80560804721105,228.70860107875902,182.89742175085328,50.42585578756798
10.39,10.39,10.39,155.44,149.19,161.69,192.23199918540294,123.85361046404876,228.67631782892843,182.8507002571206,50.40158341273808
10.4,9.68,11.12,214,198,230,192.16272342268354,123.90154459437002,228.64405749131865,182.80404709588345,50.37734605456195
10.42,10.42,10.42,194.73,181.71,207.75,192.02429159529478,123.99720852883208,228.57960601422312,182.7109459918777,50.328976051997586
10.42,10.42,10.42,217.18,211.09,223.27,192.02429159529478,123.99720852883208,228.57960601422312,182.7109459918777,50.328976051997586
10.45,10.45,10.45,182.96,165.59,200.34,191.8169450786076,124.14019560717477,228.48310349931168,182.57180818577496,50.256681579363224
10.48,10.48,10.48,167.94,163.89,172,191.6099631420668,124.2825752684087,228.386813302896,182.4332882347341,50.18469775404855
10.5,10.5,10.5,249.72,236.28,263.16,191.47217942295865,124.37715934013042,228.3227392497249,182.3412855087227,50.13688002260494
10.507,10.066,10.947,187.622,176.474,198.77,191.42399394652261,124.4102005521586,228.30033609232083,182.30914963787276,50.12017608077114
10.507,10.066,10.947,187.622,176.474,198.77,191.42399394652261,124.4102005521586,228.30033609232083,182.30914963787276,50.12017608077114
10.508,9.453,11.563,143.702,117.299,170.104,191.4171119550346,124.41491805448328,228.29713660865315,182.30456155573708,50.11779116601255
10.508,9.453,11.563,143.702,117.299,170.104,191.4171119550346,124.41491805448328,228.29713660865315,182.30456155573708,50.11779116601255
10.57,10.57,10.57,166.9,158.85,174.96,190.9912386406623,124.70610507555531,228.0992456818081,182.02144834804002,49.9705880884782
10.701,9.991,11.41,208.617,190.831,226.404,190.09674859668758,125.31305723149568,227.6842904983485,181.43201439656315,49.663780087083644
10.701,9.991,11.41,208.617,190.831,226.404,190.09674859668758,125.31305723149568,227.6842904983485,181.43201439656315,49.663780087083644
10.747,9.195,12.299,170.272,131.465,209.078,189.7844080533647,125.52355425987432,227.5396321834894,181.2278687018867,49.557379057400965
10.747,9.195,12.299,170.272,131.465,209.078,189.7844080533647,125.52355425987432,227.5396321834894,181.2278687018867,49.557379057400965
10.91,10.91,10.91,178.67,176.14,181.2,188.6851755131013,126.25867501276002,227.03160236933448,180.5163786992995,49.18578181022778
10.97,9.743,12.197,350.982,320.279,381.685,188.28356661766662,126.52511367081325,226.84643670924504,180.2591635885569,49.0510874948892
10.97,9.743,12.197,350.982,320.279,381.685,188.28356661766662,126.52511367081325,226.84643670924504,180.2591635885569,49.0510874948892
10.97,10.97,10.97,181.99,170.68,193.31,188.28356661766662,126.52511367081325,226.84643670924504,180.2591635885569,49.0510874948892
10.997,11.744,10.249,211.471,192.755,230.187,188.10338064000888,126.64429270882043,226.76344212398402,180.14424018591373,48.99083500462512
10.997,11.744,10.249,211.471,192.755,230.187,188.10338064000888,126.64429270882043,226.76344212398402,180.14424018591373,48.99083500462512
11.04,11.04,11.04,197.1,191.61,202.6,187.81711243763598,126.83318346844777,226.63169273769398,179.96226960676924,48.8953340454285
11.12,11.12,11.12,188.01,176.41,199.61,187.28681001415026,127.18165214904101,226.38798962983014,179.62717142543815,48.71913407037318
11.2,10.4,12,225,207,243,186.7595169028896,127.52632490481946,226.1461489778906,179.29656328681264,48.54482533956311
11.2,11.2,11.2,205.63,195.82,215.45,186.7595169028896,127.52632490481946,226.1461489778906,179.29656328681264,48.54482533956311
11.29,11.29,11.29,210.95,197.68,224.22,186.16995136375203,127.90961575247695,225.87633916089595,178.92999311538603,48.35094685110311
11.3,10.799,11.801,195.921,183.382,208.459,186.10468378044905,127.9519150352029,225.84650957275545,178.88961342076945,48.32954789150177
11.3,10.799,11.801,195.921,183.382,208.459,186.10468378044905,127.9519150352029,225.84650957275545,178.88961342076945,48.32954789150177
11.39,11.39,11.39,122.94,120.27,125.61,185.51944897140484,128.33004220609004,225.57939994438883,178.52934545028398,48.13822717960501
11.404,9.755,13.052,149.153,107.938,190.368,185.42876553167875,128.3884497734377,225.53807022724308,178.47381281551463,48.108669912640735
11.404,9.755,13.052,149.153,107.938,190.368,185.42876553167875,128.3884497734377,225.53807022724308,178.47381281551463,48.108669912640735
11.44,11.44,11.44,261.96,250.24999999999997,273.66999999999996,185.19601818111275,128.53813552154074,225.43206833432777,178.33164318435877,48.03291480848103
11.457,10.366,12.547,219.98,189.632,250.328,185.08632975672126,128.60856866832304,225.38214968743316,178.2648219601847,47.997265743224595
11.457,10.366,12.547,219.98,189.632,250.328,185.08632975672126,128.60856866832304,225.38214968743316,178.2648219601847,47.997265743224595
11.59,11.59,11.59,207.49,200.24,214.75,184.23307924165988,129.15409376780934,224.99468310128535,177.7489924340602,47.72107696440347
11.694,10.713,12.675,201.978,177.328,226.629,183.57197211350783,129.5739683458156,224.6955322620477,177.3541941666055,47.508400554445046
11.694,10.713,12.675,201.978,177.328,226.629,183.57197211350783,129.5739683458156,224.6955322620477,177.3541941666055,47.508400554445046
11.745,10.424,13.065,224.305,191.264,257.346,183.2497441710932,129.77775735118868,224.55007246018673,177.16332422145206,47.40514110749656
11.745,10.424,13.065,224.305,191.264,257.346,183.2497441710932,129.77775735118868,224.55007246018673,177.16332422145206,47.40514110749656
11.839,10.293,13.385,215.606,176.902,254.309,182.65924580343844,130.14978433726435,224.2841199026747,176.81621768218153,47.216570969684945
11.839,10.293,13.385,215.606,176.902,254.309,182.65924580343844,130.14978433726435,224.2841199026747,176.81621768218153,47.216570969684945
11.839,10.293,13.385,215.606,176.902,254.309,182.65924580343844,130.14978433726435,224.2841199026747,176.81621768218153,47.216570969684945
11.839,10.293,13.385,215.606,176.902,254.309,182.65924580343844,130.14978433726435,224.2841199026747,176.81621768218153,47.216570969684945
11.841,10.667,13.015,215.109,185.754,244.464,182.6467301985658,130.15764977425758,224.2784917172977,176.80889836998497,47.21258325201645
11.841,10.667,13.015,215.109,185.754,244.464,182.6467301985658,130.15764977425758,224.2784917172977,176.80889836998497,47.21258325201645
11.92,10.96,12.88,223,202,244,182.15397439066578,130.46668501249374,224.05719422608277,176.52197560581044,47.05587207505526
12.022,11.439,12.605,195.996,181.021,210.97,181.52241636075405,130.86098662864325,223.77440752433887,176.15781322546744,46.8558253662515
12.022,11.439,12.605,195.996,181.021,210.97,181.52241636075405,130.86098662864325,223.77440752433887,176.15781322546744,46.8558253662515
12.049,11.376,12.722,219.964,203.021,236.907,181.35612023257366,130.96448405238434,223.70010824521063,176.0625995307811,46.80329748804794
12.049,11.376,12.722,219.964,203.021,236.907,181.35612023257366,130.96448405238434,223.70010824521063,176.0625995307811,46.80329748804794
12.15,12.15,12.15,73.33,66.61,80.06,180.7373266287341,131.34843308247403,223.42424244052586,175.71079457043814,46.608359300033996
12.18,12.18,12.18,244.3,240.15,248.45,180.55452392218405,131.4615115017118,223.34293164342864,175.60761979385907,46.55092445467983
12.27,12.27,12.27,193.94,187.29,200.59,180.008860058116,131.79812799251016,223.1007311546793,175.30170727703947,46.37988557463254
12.335,11.939,12.732,203.363,193.18,213.547,179.61733121230264,132.03882419012612,222.9274248838421,175.08412312403064,46.257523410648744
12.335,11.939,12.732,203.363,193.18,213.547,179.61733121230264,132.03882419012612,222.9274248838421,175.08412312403064,46.257523410648744
12.465,11.687,13.243,205.838,186.377,225.299,178.8407218083674,132.51424215404623,222.58487853086305,174.6573230397906,46.015676668425954
12.465,11.687,13.243,205.838,186.377,225.299,178.8407218083674,132.51424215404623,222.58487853086305,174.6573230397906,46.015676668425954
12.51,12.51,12.51,284.3,266.8,301.8,178.57389831849645,132.67698060970616,222.46756694937142,174.5121657504009,45.93284009960121
12.52,12.52,12.52,103.42,100.82,106.03,178.5147440332153,132.71301836569404,222.44158577248413,174.48008783082082,45.91449264925886
12.6,12.6,12.6,191.23,182.61,199.86,178.0433392297917,132.999679762424,222.2348880374142,174.2258010951355,45.768500252166795
12.656,12.165,13.146,210.216,197.842,222.589,177.7152896657723,133.19862237634973,222.09141627705193,174.0502603534729,45.66713024896867
12.656,12.165,13.146,210.216,197.842,222.589,177.7152896657723,133.19862237634973,222.09141627705193,174.0502603534729,45.66713024896867
12.716,11.962,13.471,182.367,163.456,201.279,177.3655731266729,133.41022128699282,221.93880614799554,173.86441450854758,45.55926348095013
12.716,11.962,13.471,182.367,163.456,201.279,177.3655731266729,133.41022128699282,221.93880614799554,173.86441450854758,45.55926348095013
12.72,11.84,13.6,222.5,205.5,239.5,177.3423235596445,133.4242711338207,221.92867289542588,173.85210660443894,45.552099511493005
12.992,12.211,13.773,231.11,211.352,250.868,175.78031723136257,134.3633469328456,221.25150603996957,173.03888023228868,45.07273879088627
12.992,12.211,13.773,231.11,211.352,250.868,175.78031723136257,134.3633469328456,221.25150603996957,173.03888023228868,45.07273879088627
13.12,13.12,13.12,229.08,216.6,241.56,175.05812949947048,134.79440042674915,220.94089501552259,172.67211789859832,44.852332879406035
13.15,12.93,13.39,200,194,206,174.89005170332248,134.8944479473657,220.86883499447217,172.58760882421487,44.801141309125235
13.17,13.17,13.17,148.13,136.81,159.44,174.7782491398448,134.9609415527707,220.82095035842966,172.53157336798304,44.7671108132849
13.44,12.64,14.24,218,204,232,173.28832667063395,135.8428685916392,220.1865779458723,171.79858220150294,44.31515981438563
13.53,13.53,13.53,271.54,255.97000000000003,287.11,172.79966072752373,136.13047415436736,219.98006441730166,171.56381609139532,44.16752422422076
13.569,11.827,15.311,190.135,146.541,233.728,172.5891336736918,136.25413666054317,219.89133411607068,171.46354365921508,44.10400543313608
13.569,11.827,15.311,190.135,146.541,233.728,172.5891336736918,136.25413666054317,219.89133411607068,171.46354365921508,44.10400543313608
13.61,13.61,13.61,241.58,235.66,247.5,172.36860807592052,136.38351679061105,219.79854572359022,171.3590734225263,44.03752387094877
13.685,13.103,14.267,196.967,182.4,211.534,171.96731595415713,136.6185471315127,219.63010990481763,171.17045672086218,43.91668528991952
13.685,13.103,14.267,196.967,182.4,211.534,171.96731595415713,136.6185471315127,219.63010990481763,171.17045672086218,43.91668528991952
13.78,13.78,13.78,178.3,164.1,192.51,171.46290677118333,136.91324311561357,219.41915262542287,170.9361151751483,43.765041580329196
14.26,13.595,14.925,211.374,194.631,228.116,168.9797521181597,138.35265650063297,218.39325581779497,169.82785819326858,43.02215805459309
14.26,13.595,14.925,211.374,194.631,228.116,168.9797521181597,138.35265650063297,218.39325581779497,169.82785819326858,43.02215805459309
14.4,13.52,15.28,225,209,241,168.2756673531479,138.757506982283,218.1062721864862,169.52762504379552,42.8125117625266
14.59,14.59,14.59,251.43,225.83,277.03000000000003,167.33433463938252,139.29660554673993,217.72534043158348,169.13610793105198,42.53283274228033
14.63,14.63,14.63,131.58,120.82,142.35,167.13821939842447,139.40861323471773,217.64637793380112,169.05597705560592,42.474648265324426
15.113,14.339,15.886,259.059,239.7,278.419,164.82531982313404,140.72183523379869,216.72568137248248,168.14898869252028,41.790408177659366
15.113,14.339,15.886,259.059,239.7,278.419,164.82531982313404,140.72183523379869,216.72568137248248,168.14898869252028,41.790408177659366
15.6,14.32,16.88,235,210,260,162.59272604873718,141.9763595735733,215.85569541182895,167.34155878528375,41.13293080975491
15.705,13.377,18.034,177.105,118.673,235.537,162.1239185507683,142.23819873160537,215.6753814061026,167.18070306560054,40.995197576500395
15.705,13.377,18.034,177.105,118.673,235.537,162.1239185507683,142.23819873160537,215.6753814061026,167.18070306560054,40.995197576500395
16.05,16.05,16.05,320.7,295.43,345.96999999999997,160.6137250112495,143.0779753243985,215.10015268455402,166.68340853979865,40.55220146691488
16.083,13.378,18.788,319.194,251.561,386.828,160.4716473759959,143.1566913258208,215.0464784248333,166.6382772721771,40.510576464937316
16.083,13.378,18.788,319.194,251.561,386.828,160.4716473759959,143.1566913258208,215.0464784248333,166.6382772721771,40.510576464937316
16.197,13.613,18.781,198.296,133.654,262.938,159.98395874624498,143.42651007003113,214.86281867039946,166.48554315985166,40.36776111127172
16.197,13.613,18.781,198.296,133.654,262.938,159.98395874624498,143.42651007003113,214.86281867039946,166.48554315985166,40.36776111127172
16.488,13.679,19.297,213.225,142.786,283.663,158.76063304201827,144.1007509657035,214.40607508366475,166.11738617533982,40.00994596234785
16.488,13.679,19.297,213.225,142.786,283.663,158.76063304201827,144.1007509657035,214.40607508366475,166.11738617533982,40.00994596234785
16.88,15.6,18.16,232,212,252,157.1600104362405,144.97734895372062,213.81697919007297,165.6683503227959,39.542646569263965
17.76,15.6,19.92,222,189,255,153.7510134344713,146.82269230488882,212.59416056840092,164.83753359467744,38.550540677848645
18.64,18.64,18.64,286.46,185.27999999999997,387.64,150.5726496130051,148.5151935381213,211.49204600444537,164.2191259685994,37.62954787166909
19.52,17.28,21.76,219.5,189.5,249.5,147.59765988174667,150.07267497696444,210.4919879171399,163.77758384008547,36.77155938453253
20.24,17.44,23.04,202.5,168.5,236.5,145.2979053549976,151.25725509913423,209.73850032999283,163.5264841383476,36.11159741750597
25,25,25,188,163,213,132.3963527157976,157.52065659174403,205.77062828678936,163.46657392051833,32.49241188535581
26.3,26.3,26.3,189.64,182.89999999999998,196.38,129.39797453777504,158.86830905585367,204.89747542794402,163.73397343277563,31.679190824579216
27,27,27,213,188,238,127.85553102265781,159.5442008176467,204.45387946338263,163.9040242721153,31.265837914386175
28.26,28.26,28.26,237.99,226.45000000000002,249.53,125.19394773658108,160.68232813504773,203.69667430954522,164.24226203109106,30.560881397704176
29,29,29,220,195,245,123.69446496765298,161.3077618945412,203.2744812096686,164.45445111209028,30.168447066200237
29.51,29.51,29.51,209.82,200.66,218.98,122.68666282628233,161.72174331518818,202.99246167371217,164.604533202895,29.90662116661583
31,31,31,195,170,220,119.85423984303151,162.85801994981875,202.207253752991,165.0524058479442,29.179047251244427
32.04,32.04,32.04,179.14,172.48999999999998,185.79,117.96940054954901,163.59221411091156,201.69083267151797,165.36610693770353,28.701573095648886
33,33,33,200,175,225,116.29192286498677,164.23119631013773,201.23542721174874,165.6513101046476,28.281014486756344
33.99,33.99,33.99,170.37,163.44,177.3,114.62111473141928,164.85441354634034,200.78589992322912,165.93727868369996,27.86611158999026
35,35,35,175,150,200,112.97505177249556,165.45580554580334,200.3471634733288,166.21712647888657,27.461100151308404
36.49,36.49,36.49,175.92,169.29999999999998,182.54,110.64816032908196,166.28527137272522,199.73434071213467,166.60171991920728,26.894595854812632
37,37,37,206,181,231,109.87811969691231,166.55458831855182,199.5335362240926,166.72431440520782,26.70859804531461
38.41,38.41,38.41,191.57,179.84,203.29999999999998,107.8155634312073,167.26369451697047,199.0008523133886,167.0358087931084,26.213789074681902
39,39,39,194,169,219,106.98034425725706,167.5458940124727,198.78737549914976,167.1532076208898,26.014749639392356
40.42,40.42,40.42,197.59,183.47,211.71,105.03413455907555,168.1927941633219,198.29519770039707,167.4015503580637,25.55370045526136
41,41,41,218,193,243,104.2642460808362,168.44468645141401,198.1026133207746,167.48827733875808,25.372310984860412
42.4,42.4,42.4,192.79,186.87,198.70999999999998,102.46291750692396,169.02548235609964,197.65693296654905,167.66017712031055,24.949912444174352
43,43,43,231,206,256,101.71473445556198,169.2632867020211,197.4739158231691,167.7169533842975,24.77523179588433
44.49,44.49,44.49,213.22,196.05,230.39,99.91566665840197,169.82717161938598,197.039104403246,167.81189130673647,24.356829236129318
45,45,45,213,188,238,99.3185114998723,170.0119294060112,196.89647753808296,167.8288026109026,24.218413909523704
45.99,45.99,45.99,179.39,168.16,190.61999999999998,98.18539161890124,170.3593149974718,196.62824653076888,167.83815896967076,23.956327933058414
47,47,47,207,182,232,97.06367777190766,170.69918482080595,196.36590651407997,167.81494035587858,23.69752691701628
48.06,48.06,48.06,213.03,188.31,237.75,95.92222075876434,171.04105911517436,196.10231089544482,167.75393198823727,23.43473629983822
49,49,49,200,175,225,94.93946636529859,171.33228277490014,195.87815956503678,167.66759670094092,23.208865632396584
49.49,49.49,49.49,178.57,160.94,196.2,94.43781714879876,171.4798534517377,195.76476048477005,167.61032970346648,23.09368444682129
51,51,51,181,156,206,92.93605963397972,171.91736404566538,195.42950452963973,167.37978721763926,22.749238622549775
51.39,51.39,51.39,183.31,159.73000000000002,206.89,92.55869056710281,172.02632127726497,195.3462730939228,167.30674127406385,22.662751951186426
53,53,53,195,170,220,91.04445941145721,172.45967738462807,195.0164965153832,166.9450550383253,22.315880103128993
53.89,53.89,53.89,157.89,138.32,177.45999999999998,90.23645211116194,172.68846231900443,194.84332759351096,166.70274627195568,22.130838167997
55,55,55,163,138,188,89.25639202606956,172.96373538294708,194.63596089914512,166.35726178983066,21.906379624207837
56.89,56.89,56.89,191.76,167.41,216.10999999999999,87.65493300256446,173.40843879390928,194.3035612762284,165.65572270597792,21.53941913755353
57.98,57.98,57.98,210.72,180.91,240.53,86.76794135603897,173.65209674442016,194.12296708761298,165.18457551147122,21.335992434939964
60.92,60.92,60.92,168.02,142.35000000000002,193.69,84.49942747951239,174.2669825954093,193.6727509673833,163.66205084887932,20.814788716295133
64.73,64.73,64.73,206.47,170.2,242.74,81.80362628040172,174.98279289428174,193.16006596009106,161.1153477295395,20.192921208748697
69.31,69.31,69.31,203.62,162.73000000000002,244.51,78.88004165806322,175.74149567436606,192.6321216044744,157.13104116742582,19.514346169878035
72.96,72.96,72.96,190.53,149.55,231.51,76.76412217504469,176.27940324635316,192.2684541525093,153.16906786763158,19.019957472439394
76.95,76.95,76.95,222.72,148.35,297.09000000000003,74.63883612287745,176.81021655743282,191.91875504198137,147.95504891402237,18.520284000789925
81.13,81.13,81.13,186.29,119.75999999999999,252.82,72.59584703965105,177.31137164809152,191.59718036320902,141.38253967691037,18.036871706291823
84.9,84.9,84.9,122.25,85.78999999999999,158.71,70.8941383560637,177.7218081430961,191.34006361162358,134.33517598082247,17.63185919898564
89.35,89.35,89.35,143.95,114.46,173.44,69.03594422112886,178.1624631495449,191.07020926878099,124.38483367912183,17.18718199687426
92.44,92.44,92.44,154.66,87.42999999999999,221.89,67.83085160373683,178.44389543322512,190.9011478401111,116.20628355795387,16.897481739943917
97.41,97.41,97.41,184,111.14,256.86,66.02193699407519,178.8596770686339,190.6559210870348,100.1369743995497,16.460771357013886
100.72,100.72,100.72,108.68,67.69,149.67000000000002,64.8966305489579,179.11415874881783,190.50841063035682,86.5901181635274,16.188033544431814
